OrderID,CustomerID,CustomerName,Age,Gender,City,State,Category,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderDate,DeliveryDays,Rating,CustomerSatisfaction,TotalPrice,DiscountAmount,FinalPrice
ORD00720,CUST0292,James Harris,65.0,Male,Houston,OH,Food,Chocolate,4,392.24,0,2.28,Debit Card,2024-06-09,7,4.0,Satisfied,1568.96,0.0,1571.24
ORD00721,CUST0257,Jennifer Lee,45.0,Female,Dallas,TX,Books,Sofa,5,387.9,25,13.52,Cash,2024-12-17,14,4.0,Satisfied,1939.5,484.875,1468.145
ORD00722,CUST0008,Robert Garcia,34.0,Female,San Diego,NY,Toys,Sofa,2,121.77,0,14.04,PayPal,2024-11-22,13,5.0,Very Dissatisfied,243.54,0.0,257.58
ORD00723,CUST0113,Lisa Anderson,48.0,Male,,TX,Clothing,Smartphone,4,461.89,0,14.42,PayPal,2024-01-19,11,4.0,Dissatisfied,1847.56,0.0,1861.98
ORD00724,CUST0253,Jennifer Lee,25.0,Male,New York,WA,Books,Sofa,2,300.36,0,14.57,Credit Card,2024-10-16,12,4.0,Very Dissatisfied,600.72,0.0,615.2900000000001
ORD00725,CUST0180,Jessica White,57.0,Male,Phoenix,CA,Books,T-Shirt,2,196.16,20,0.0,Cash,2024-02-19,3,5.0,Very Satisfied,392.32,78.464,313.856
ORD00726,CUST0207,Tom Martinez,42.0,Male,Philadelphia,IL,Home & Garden,Cookbook,4,255.95,5,19.08,PayPal,2024-06-23,13,5.0,Dissatisfied,1023.8,51.19,991.6899999999999
ORD00727,CUST0127,John Smith,26.0,Female,Chicago,GA,Toys,Coffee,1,306.48,0,16.28,Debit Card,2024-10-28,14,4.0,Very Satisfied,306.48,0.0,322.76
ORD00728,CUST0056,William Moore,19.0,Other,Dallas,OH,Toys,Lipstick,4,284.35,15,18.08,Debit Card,2024-07-02,8,5.0,Satisfied,1137.4,170.61,984.8700000000001
ORD00729,CUST0214,David Brown,32.0,Female,San Jose,PA,Sports,Laptop,5,248.34,0,0.31,Cash,2024-07-03,9,4.0,Neutral,1241.7,0.0,1242.01
ORD00730,CUST0014,Lisa Anderson,67.0,Male,Philadelphia,OH,Home & Garden,Shampoo,3,257.42,0,18.68,Credit Card,2024-12-04,13,4.0,Very Satisfied,772.26,0.0,790.9399999999999
ORD00731,CUST0028,James Harris,20.0,Female,Houston,FL,Food,Novel,4,96.44,0,16.2,Cash,2024-11-02,7,2.0,Satisfied,385.76,0.0,401.96
ORD00732,CUST0078,Robert Garcia,66.0,Female,San Antonio,AZ,Beauty,Jeans,2,408.24,0,16.74,Credit Card,2024-11-05,6,5.0,Very Satisfied,816.48,0.0,833.22
ORD00733,CUST0216,Jessica White,53.0,Female,San Diego,WA,Food,Laptop,2,275.46,0,1.87,Cash,2024-12-11,4,5.0,Very Satisfied,550.92,0.0,552.79
ORD00734,CUST0154,Jane Doe,21.0,Male,Dallas,TX,Food,T-Shirt,4,74.23,10,14.78,Debit Card,2024-03-21,5,5.0,Dissatisfied,296.92,29.692000000000004,282.008
ORD00735,CUST0014,Sarah Williams,31.0,Male,Philadelphia,PA,Home & Garden,Laptop,3,385.42,0,19.2,Cash,2024-06-04,8,3.0,Very Satisfied,1156.26,0.0,1175.46
ORD00736,CUST0187,Chris Wilson,58.0,Male,Philadelphia,CA,Toys,Sofa,4,466.9,5,13.57,PayPal,2024-10-01,3,3.0,Very Satisfied,1867.6,93.38,1787.7899999999997
ORD00737,CUST0007,Mike Johnson,58.0,Male,San Diego,CA,Books,Smartphone,3,474.18,0,11.41,PayPal,2024-10-09,2,5.0,Satisfied,1422.54,0.0,1433.95
ORD00738,CUST0003,William Moore,42.0,Male,Phoenix,CA,Home & Garden,Coffee,3,190.82,0,18.91,Cash,2024-09-05,3,4.0,Dissatisfied,572.46,0.0,591.37
ORD00739,CUST0111,Jennifer Lee,67.0,Male,Chicago,GA,Sports,Jeans,5,76.4,5,8.86,Credit Card,2024-05-26,12,4.0,Very Satisfied,382.0,19.1,371.76
ORD00740,CUST0238,David Brown,27.0,Female,Chicago,FL,Home & Garden,Lamp,2,264.02,20,11.99,Credit Card,2024-01-07,7,,Satisfied,528.04,105.608,434.42199999999997
ORD00741,CUST0239,Lisa Anderson,38.0,Female,Philadelphia,CA,Sports,Smartphone,2,65.18,0,9.53,Debit Card,2024-06-05,8,5.0,Dissatisfied,130.36,0.0,139.89000000000001
ORD00742,CUST0274,Jennifer Lee,53.0,Male,Los Angeles,,Food,Sofa,3,467.65,10,18.66,Debit Card,2024-06-19,1,4.0,Very Satisfied,1402.9499999999998,140.295,1281.3149999999998
ORD00743,CUST0294,Amy Taylor,29.0,Male,Philadelphia,WA,Beauty,Sofa,2,99.95,0,1.52,Credit Card,2024-03-09,13,1.0,Very Satisfied,199.9,0.0,201.42000000000002
ORD00744,CUST0227,Mike Johnson,44.0,Female,Philadelphia,FL,Home & Garden,Jeans,1,133.86,0,10.02,Cash,2024-04-03,7,2.0,Neutral,133.86,0.0,143.88000000000002
ORD00745,CUST0015,Sarah Williams,57.0,Female,San Diego,IL,Sports,Jeans,3,209.25,0,13.74,Debit Card,2024-12-28,9,5.0,Satisfied,627.75,0.0,641.49
ORD00746,CUST0192,Jessica White,19.0,Female,San Antonio,IL,Home & Garden,Chocolate,2,197.75,0,15.84,Credit Card,2024-07-04,12,5.0,Neutral,395.5,0.0,411.34
ORD00747,CUST0119,James Harris,30.0,Other,San Diego,FL,Beauty,Headphones,1,399.38,0,11.66,Credit Card,2024-06-18,13,5.0,Very Satisfied,399.38,0.0,411.04
ORD00748,CUST0028,Tom Martinez,49.0,Female,Dallas,AZ,Food,Coffee,5,233.6,0,18.18,Cash,2024-07-22,14,4.0,Dissatisfied,1168.0,0.0,1186.18
ORD00749,CUST0202,Jessica White,48.0,Other,Philadelphia,GA,Home & Garden,Basketball,2,93.68,10,18.84,PayPal,2024-02-11,14,2.0,Very Dissatisfied,187.36,18.736,187.46400000000003
ORD00750,CUST0039,Jessica White,33.0,Male,Chicago,PA,Clothing,Coffee,1,140.93,0,1.29,Credit Card,2024-01-13,3,,Very Satisfied,140.93,0.0,142.22
ORD00751,CUST0273,Chris Wilson,,Male,San Jose,OH,Sports,Basketball,4,259.47,5,8.05,Debit Card,2024-06-02,3,,Very Satisfied,1037.88,51.894000000000005,994.0360000000001
ORD00752,CUST0231,John Smith,49.0,Male,Chicago,WA,Beauty,Doll,4,82.25,0,0.47,Cash,2024-09-30,8,4.0,,329.0,0.0,329.47
ORD00753,CUST0086,Jessica White,51.0,Male,New York,NY,Sports,Lipstick,1,309.71,5,6.59,Cash,2024-10-24,4,3.0,Satisfied,309.71,15.4855,300.81449999999995
ORD00754,CUST0126,Jennifer Lee,28.0,Male,Phoenix,IL,Sports,Smartphone,3,287.22,5,10.74,Cash,2024-02-20,14,4.0,Satisfied,861.6600000000001,43.083000000000006,829.3170000000001
ORD00755,CUST0300,Sarah Williams,27.0,Female,Houston,FL,Electronics,Lamp,3,360.2,0,18.22,PayPal,2024-07-30,8,5.0,Satisfied,1080.6,0.0,1098.82
ORD00756,CUST0025,Sarah Williams,32.0,Female,Dallas,PA,Beauty,Laptop,2,469.48,0,16.93,PayPal,2024-05-23,5,5.0,Neutral,938.96,0.0,955.89
ORD00757,CUST0145,Tom Martinez,34.0,Female,Dallas,FL,Home & Garden,Sofa,4,457.0,10,2.55,Debit Card,2024-12-22,14,5.0,Neutral,1828.0,182.8,1647.75
ORD00758,CUST0013,Emily Davis,57.0,Male,Phoenix,OH,Sports,Sofa,3,473.58,15,1.86,Debit Card,2024-01-03,3,3.0,Very Satisfied,1420.74,213.111,1209.4889999999998
ORD00759,CUST0212,Tom Martinez,35.0,Female,San Jose,PA,Toys,Headphones,3,129.91,0,11.79,Cash,2024-09-10,4,3.0,Very Satisfied,389.73,0.0,401.52000000000004
ORD00760,CUST0025,Jennifer Lee,26.0,Female,Houston,IL,Electronics,Smartphone,4,74.47,0,10.64,Debit Card,2024-11-30,14,3.0,Dissatisfied,297.88,0.0,308.52
ORD00761,CUST0068,James Harris,42.0,Male,San Antonio,CA,Clothing,Lipstick,5,158.12,15,5.33,Credit Card,2024-09-12,4,5.0,Neutral,790.6,118.59,677.34
ORD00762,CUST0067,Emily Davis,57.0,Female,Philadelphia,FL,Sports,Smartphone,3,448.59,0,17.99,PayPal,2024-04-07,8,4.0,Satisfied,1345.77,0.0,1363.76
ORD00763,CUST0233,Emily Davis,31.0,Male,Houston,NY,Food,Chocolate,1,486.31,5,18.55,Cash,2024-06-21,6,5.0,,486.31,24.3155,480.5445
ORD00764,CUST0109,David Brown,42.0,Male,San Jose,IL,Sports,Shampoo,2,431.07,0,8.05,Cash,2024-05-29,7,3.0,Neutral,862.14,0.0,870.1899999999999
ORD00765,CUST0146,David Brown,67.0,Female,Los Angeles,TX,Electronics,Cookbook,3,63.91,0,17.81,Credit Card,2024-10-05,9,5.0,Very Satisfied,191.73,0.0,209.54
ORD00766,CUST0111,Jane Doe,39.0,Male,New York,NY,Home & Garden,Doll,3,474.24,5,7.68,Credit Card,2024-02-28,6,5.0,Neutral,1422.72,71.13600000000001,1359.2640000000001
ORD00767,CUST0228,Lisa Anderson,69.0,Male,Houston,AZ,Toys,Jeans,5,217.45,5,14.74,Credit Card,2024-04-22,3,4.0,Satisfied,1087.25,54.362500000000004,1047.6275
ORD00768,CUST0111,Lisa Anderson,47.0,Female,Houston,GA,Food,Lamp,1,14.56,0,9.52,Credit Card,2024-11-19,13,5.0,Very Satisfied,14.56,0.0,24.08
ORD00769,CUST0034,Robert Garcia,37.0,Female,New York,IL,Clothing,Lipstick,2,226.77,5,2.45,Cash,2024-08-30,3,4.0,Very Satisfied,453.54,22.677000000000003,433.313
ORD00770,CUST0111,William Moore,38.0,Male,Philadelphia,CA,Food,Jeans,3,32.57,10,18.56,PayPal,2024-11-05,11,4.0,Neutral,97.71000000000001,9.771,106.49900000000001
ORD00771,CUST0264,John Smith,61.0,Male,Houston,IL,Sports,Lamp,2,276.5,5,9.08,PayPal,2024-02-26,3,4.0,Very Dissatisfied,553.0,27.650000000000002,534.4300000000001
ORD00772,CUST0236,Lisa Anderson,49.0,Male,New York,OH,Home & Garden,Shampoo,4,175.89,0,14.69,Credit Card,2024-02-29,12,5.0,Very Satisfied,703.56,0.0,718.25
ORD00773,CUST0083,David Brown,68.0,Female,New York,PA,Beauty,T-Shirt,3,241.98,5,7.34,Debit Card,2024-11-24,10,5.0,Very Satisfied,725.9399999999999,36.297,696.983
ORD00774,CUST0042,Jane Doe,63.0,Male,New York,FL,Toys,Novel,3,310.45,10,0.38,Cash,2024-08-03,2,4.0,Satisfied,931.3499999999999,93.13499999999999,838.5949999999999
ORD00775,CUST0101,Jessica White,66.0,Male,San Diego,PA,Beauty,Shampoo,4,435.71,10,2.01,PayPal,2024-08-20,1,5.0,Neutral,1742.84,174.284,1570.566
ORD00776,CUST0006,Jane Doe,38.0,Female,San Jose,PA,Toys,Doll,5,334.33,10,9.92,Credit Card,2024-02-24,11,5.0,Neutral,1671.6499999999999,167.165,1514.405
ORD00777,CUST0180,Jessica White,52.0,Female,San Diego,IL,Clothing,Chocolate,3,222.68,0,13.8,Debit Card,2024-07-26,10,5.0,Satisfied,668.04,0.0,681.8399999999999
ORD00778,CUST0282,James Harris,49.0,Male,Los Angeles,OH,Books,Basketball,2,411.52,10,6.69,Debit Card,2024-03-03,1,4.0,Satisfied,823.04,82.304,747.426
ORD00779,CUST0226,James Harris,47.0,Female,San Antonio,FL,Toys,Shampoo,1,453.74,10,13.91,Credit Card,2024-07-02,4,4.0,Very Satisfied,453.74,45.374,422.276
ORD00780,CUST0229,Emily Davis,56.0,Female,San Diego,,Books,Doll,2,68.68,0,13.97,Cash,2024-11-06,3,5.0,Satisfied,137.36,0.0,151.33
ORD00781,CUST0289,Robert Garcia,66.0,Male,San Diego,PA,Beauty,Basketball,5,270.65,5,14.08,PayPal,2024-10-07,5,2.0,Very Satisfied,1353.25,67.66250000000001,1299.6675
ORD00782,CUST0150,William Moore,29.0,Male,San Jose,AZ,Toys,Lamp,1,149.41,0,9.85,Debit Card,2024-01-26,12,4.0,Dissatisfied,149.41,0.0,159.26
ORD00783,CUST0277,Tom Martinez,58.0,Female,San Antonio,GA,Clothing,Basketball,2,33.06,10,18.3,PayPal,2024-06-25,9,5.0,Very Satisfied,66.12,6.612000000000001,77.808
ORD00784,CUST0198,John Smith,64.0,Male,Phoenix,OH,Electronics,Coffee,2,337.59,0,9.78,PayPal,2024-03-03,12,4.0,Neutral,675.18,0.0,684.9599999999999
ORD00785,CUST0070,Jennifer Lee,35.0,Female,New York,AZ,Clothing,Jeans,4,432.76,5,9.01,Debit Card,2024-03-13,13,,Very Satisfied,1731.04,86.552,1653.498
ORD00786,CUST0112,Emily Davis,38.0,Male,Dallas,WA,Clothing,Doll,5,89.82,20,3.99,Credit Card,2024-11-30,8,2.0,Satisfied,449.09999999999997,89.82,363.27
ORD00787,CUST0004,Tom Martinez,30.0,Male,San Antonio,WA,Electronics,Sofa,4,408.08,10,6.15,Debit Card,2024-06-15,12,,Very Satisfied,1632.32,163.232,1475.238
ORD00788,CUST0095,Lisa Anderson,38.0,M,Los Angeles,NY,Electronics,Jeans,1,428.16,20,0.85,Debit Card,2024-08-12,9,4.0,Very Satisfied,428.16,85.632,343.37800000000004
ORD00789,CUST0152,Robert Garcia,,Male,Philadelphia,PA,Home & Garden,Lamp,4,458.03,25,12.67,Cash,2024-03-05,13,2.0,Very Satisfied,1832.12,458.03,1386.76
ORD00790,CUST0137,Emily Davis,63.0,Male,Los Angeles,FL,Toys,Lipstick,5,139.99,0,4.97,PayPal,2024-03-09,5,4.0,Neutral,699.95,0.0,704.9200000000001
ORD00791,CUST0247,Mike Johnson,57.0,Male,New York,IL,Beauty,Smartphone,3,452.94,10,6.08,Credit Card,2024-01-09,8,5.0,Satisfied,1358.82,135.882,1229.0179999999998
ORD00792,CUST0243,Lisa Anderson,63.0,Female,San Antonio,FL,Home & Garden,Jeans,3,167.12,5,15.42,PayPal,2024-08-23,4,5.0,Neutral,501.36,25.068,491.71200000000005
ORD00793,CUST0031,Tom Martinez,24.0,Other,Los Angeles,FL,Electronics,Coffee,1,280.65,15,6.54,Debit Card,2024-07-16,5,4.0,Satisfied,280.65,42.0975,245.09249999999997
ORD00794,CUST0040,John Smith,40.0,Female,Los Angeles,CA,Books,Basketball,3,34.75,0,4.84,Credit Card,2024-06-21,12,3.0,Satisfied,104.25,0.0,109.09
ORD00795,CUST0229,Jennifer Lee,,Female,Phoenix,FL,Beauty,Coffee,4,31.5,25,3.38,Credit Card,2024-10-08,3,5.0,Satisfied,126.0,31.5,97.88
ORD00796,CUST0036,Tom Martinez,,Male,Phoenix,NY,Books,Headphones,1,362.98,10,15.5,Credit Card,2024-01-28,5,4.0,Very Dissatisfied,362.98,36.298,342.182
ORD00797,CUST0223,Jessica White,28.0,Other,San Antonio,AZ,Clothing,Cookbook,5,227.8,10,2.59,Credit Card,2024-10-22,12,5.0,Satisfied,1139.0,113.9,1027.6899999999998
ORD00798,CUST0006,James Harris,39.0,Male,New York,WA,Sports,Shampoo,1,135.58,0,9.08,Cash,2024-05-13,3,2.0,Very Satisfied,135.58,0.0,144.66000000000003
ORD00799,CUST0220,Emily Davis,39.0,Female,San Diego,FL,Clothing,Sofa,1,103.3,0,10.14,Credit Card,2024-01-27,5,5.0,Dissatisfied,103.3,0.0,113.44
ORD00800,CUST0075,Emily Davis,60.0,Other,Chicago,FL,Clothing,Shampoo,2,338.28,10,13.75,Debit Card,2024-02-07,11,5.0,Very Satisfied,676.56,67.65599999999999,622.654
ORD00801,CUST0004,Jennifer Lee,42.0,Female,Houston,CA,Sports,Basketball,2,10.2,0,12.67,Cash,2024-07-14,14,,Neutral,20.4,0.0,33.07
ORD00802,CUST0134,Sarah Williams,39.0,Other,Dallas,OH,Toys,Headphones,1,404.89,15,16.21,Debit Card,2024-07-21,5,5.0,Very Satisfied,404.89,60.73349999999999,360.3665
ORD00803,CUST0118,John Smith,45.0,Female,Houston,IL,Electronics,Lamp,3,48.83,0,0.9,Debit Card,2024-03-25,6,4.0,Neutral,146.49,0.0,147.39000000000001
ORD00804,CUST0094,Amy Taylor,46.0,Male,San Jose,OH,Books,T-Shirt,2,103.83,10,5.93,PayPal,2024-11-15,9,3.0,Very Satisfied,207.66,20.766000000000002,192.824
ORD00805,CUST0062,Lisa Anderson,30.0,Male,Phoenix,IL,Clothing,Chocolate,5,199.26,0,5.6,Credit Card,2024-01-30,1,5.0,Dissatisfied,996.3,0.0,1001.9
ORD00806,CUST0194,Jane Doe,35.0,Female,San Antonio,GA,Sports,Headphones,4,247.58,10,2.92,Credit Card,2024-04-08,12,4.0,Satisfied,990.32,99.03200000000001,894.208
ORD00807,CUST0203,Jennifer Lee,19.0,Male,Houston,FL,Home & Garden,Novel,2,183.95,10,5.78,Debit Card,2024-07-08,10,5.0,Very Satisfied,367.9,36.79,336.88999999999993
ORD00808,CUST0026,John Smith,46.0,Female,New York,CA,Clothing,Shampoo,1,167.15,0,6.2,Credit Card,2024-01-12,14,5.0,Very Satisfied,167.15,0.0,173.35
ORD00809,CUST0173,Jane Doe,38.0,Other,Dallas,TX,Books,T-Shirt,3,482.32,0,10.44,Cash,2024-03-31,6,4.0,Satisfied,1446.96,0.0,1457.4
ORD00810,CUST0300,John Smith,32.0,Male,Houston,PA,Electronics,Doll,4,324.37,0,13.27,PayPal,2024-01-30,1,4.0,Neutral,1297.48,0.0,1310.75
ORD00811,CUST0133,John Smith,69.0,Female,Dallas,WA,Clothing,Laptop,2,21.48,5,7.62,Credit Card,2024-07-31,6,4.0,Satisfied,42.96,2.148,48.431999999999995
ORD00812,CUST0118,Tom Martinez,44.0,Female,Philadelphia,AZ,Clothing,Sofa,3,220.79,5,14.39,Credit Card,2024-02-07,2,4.0,Very Satisfied,662.37,33.118500000000004,643.6415
ORD00813,CUST0275,William Moore,67.0,Female,New York,WA,Toys,Basketball,3,438.75,10,6.72,Cash,2024-12-06,8,1.0,Satisfied,1316.25,131.625,1191.345
ORD00814,CUST0212,Jessica White,48.0,Other,Chicago,AZ,Food,Doll,3,157.71,5,5.81,PayPal,2024-02-29,11,5.0,Satisfied,473.13,23.6565,455.2835
ORD00815,CUST0225,John Smith,32.0,female,Los Angeles,GA,Sports,Doll,1,56.33,5,10.82,Cash,2024-10-20,3,4.0,Very Satisfied,56.33,2.8165,64.3335
ORD00816,CUST0020,William Moore,68.0,Other,Dallas,OH,Home & Garden,Laptop,5,381.61,0,0.47,Debit Card,2024-12-25,10,4.0,Very Satisfied,1908.0500000000002,0.0,1908.5200000000002
ORD00817,CUST0113,Sarah Williams,40.0,Female,New York,NY,Home & Garden,Jeans,3,306.95,0,1.6,Debit Card,2024-05-22,14,3.0,Neutral,920.8499999999999,0.0,922.4499999999999
ORD00818,CUST0140,Amy Taylor,41.0,Male,Dallas,FL,Beauty,Lamp,4,289.45,0,8.36,Credit Card,2024-06-28,6,3.0,Very Dissatisfied,1157.8,0.0,1166.1599999999999
ORD00819,CUST0047,Emily Davis,61.0,Male,Dallas,TX,Electronics,Coffee,2,36.25,25,18.86,PayPal,2024-10-11,6,2.0,Very Satisfied,72.5,18.125,73.235
ORD00820,CUST0001,Chris Wilson,30.0,Female,San Diego,AZ,Beauty,Sofa,4,78.84,15,14.43,Debit Card,2024-04-21,4,5.0,Neutral,315.36,47.304,282.48600000000005
ORD00821,CUST0090,Jane Doe,39.0,Male,San Diego,PA,Books,Chocolate,1,315.05,0,1.76,Cash,2024-08-17,5,4.0,Very Satisfied,315.05,0.0,316.81
ORD00822,CUST0142,Emily Davis,60.0,Female,New York,,Electronics,Smartphone,1,111.83,5,16.93,Debit Card,2024-01-21,2,5.0,Satisfied,111.83,5.5915,123.1685
ORD00823,CUST0038,Chris Wilson,54.0,Female,,NY,Clothing,Doll,4,256.99,15,14.65,Debit Card,2024-05-24,10,5.0,Satisfied,1027.96,154.194,888.416
ORD00824,CUST0293,Amy Taylor,50.0,Male,San Jose,WA,Food,T-Shirt,5,276.99,5,12.22,Cash,2024-05-25,10,,Very Satisfied,1384.95,69.2475,1327.9225000000001
ORD00825,CUST0139,Jessica White,20.0,Female,Chicago,CA,Clothing,Doll,1,148.92,0,16.41,Credit Card,2024-11-11,8,2.0,Satisfied,148.92,0.0,165.32999999999998
ORD00826,CUST0259,Amy Taylor,36.0,Female,San Antonio,WA,Home & Garden,Coffee,1,474.73,0,8.08,PayPal,2024-06-14,10,4.0,Dissatisfied,474.73,0.0,482.81
ORD00827,CUST0161,Jane Doe,40.0,Female,New York,GA,Books,Smartphone,4,422.81,5,4.43,Credit Card,2024-05-19,7,4.0,Very Dissatisfied,1691.24,84.56200000000001,1611.108
ORD00828,CUST0178,James Harris,46.0,Male,New York,CA,Sports,Doll,1,363.96,25,10.24,Cash,2024-07-21,10,4.0,Very Satisfied,363.96,90.99,283.21
ORD00829,CUST0010,Jane Doe,47.0,Male,San Jose,WA,Books,Laptop,5,48.22,10,10.98,Debit Card,2024-08-31,6,5.0,Very Satisfied,241.1,24.11,227.97
ORD00830,CUST0261,Amy Taylor,56.0,Male,Phoenix,PA,Clothing,Coffee,5,62.0,0,10.77,PayPal,2024-04-22,7,5.0,Very Dissatisfied,310.0,0.0,320.77
ORD00831,CUST0138,Chris Wilson,61.0,Female,Phoenix,WA,Sports,Headphones,5,251.46,0,11.3,Credit Card,2024-07-19,12,5.0,Very Satisfied,1257.3,0.0,1268.6
ORD00832,CUST0172,Jennifer Lee,64.0,Male,San Diego,PA,Books,Headphones,2,88.75,10,18.97,Cash,2024-11-09,1,4.0,Neutral,177.5,17.75,178.72
ORD00833,CUST0013,John Smith,42.0,Female,San Antonio,PA,Food,Coffee,5,489.35,15,18.04,Debit Card,2024-09-15,14,5.0,Very Satisfied,2446.75,367.0125,2097.7775
ORD00834,CUST0168,Lisa Anderson,54.0,Male,San Diego,CA,Food,Lipstick,5,87.67,10,17.51,Debit Card,2024-09-11,14,2.0,Satisfied,438.35,43.83500000000001,412.025
ORD00835,CUST0130,Robert Garcia,64.0,Male,Philadelphia,OH,Books,Lamp,2,248.86,10,16.03,Credit Card,2024-01-23,5,5.0,Very Satisfied,497.72,49.772000000000006,463.97800000000007
ORD00836,CUST0084,William Moore,25.0,Female,Philadelphia,IL,Sports,Laptop,3,188.42,0,18.87,Cash,2024-09-02,7,5.0,Dissatisfied,565.26,0.0,584.13
ORD00837,CUST0101,Mike Johnson,59.0,Female,Los Angeles,FL,Clothing,Cookbook,1,323.3,15,1.97,Debit Card,2024-12-04,1,4.0,Dissatisfied,323.3,48.495,276.77500000000003
ORD00838,CUST0273,Robert Garcia,33.0,Male,Philadelphia,AZ,Books,Doll,5,73.23,10,5.3,Debit Card,2024-11-06,2,4.0,Very Satisfied,366.15000000000003,36.615,334.83500000000004
ORD00839,CUST0265,Emily Davis,25.0,Male,Phoenix,IL,Sports,Sofa,1,220.86,0,9.9,PayPal,2024-11-13,9,5.0,Neutral,220.86,0.0,230.76000000000002
ORD00840,CUST0038,Tom Martinez,18.0,Male,Chicago,NY,Toys,T-Shirt,4,144.61,10,16.93,Debit Card,2024-03-27,12,2.0,Satisfied,578.44,57.84400000000001,537.526
ORD00841,CUST0094,Emily Davis,61.0,Female,Philadelphia,OH,Food,Headphones,1,445.0,0,10.1,Credit Card,2024-08-06,3,2.0,Very Satisfied,445.0,0.0,455.1
ORD00842,CUST0095,Tom Martinez,22.0,Female,San Diego,IL,Toys,Coffee,2,29.89,0,14.96,Cash,2024-12-21,6,4.0,Neutral,59.78,0.0,74.74000000000001
ORD00843,CUST0069,Chris Wilson,20.0,Male,Dallas,CA,Clothing,Headphones,1,457.73,0,2.78,Cash,2024-01-27,7,4.0,Satisfied,457.73,0.0,460.51
ORD00844,CUST0236,James Harris,18.0,Male,New York,NY,Sports,Smartphone,1,418.17,0,5.05,PayPal,2024-10-16,9,5.0,Very Satisfied,418.17,0.0,423.22
ORD00845,CUST0137,Tom Martinez,21.0,Male,Chicago,TX,Toys,Smartphone,1,155.81,0,14.64,Cash,2024-10-15,5,5.0,Very Satisfied,155.81,0.0,170.45
ORD00846,CUST0076,Jane Doe,57.0,Female,Chicago,OH,Sports,Chocolate,3,396.75,5,3.29,Credit Card,2024-12-13,4,5.0,Very Dissatisfied,1190.25,59.5125,1134.0275
ORD00847,CUST0035,Jennifer Lee,52.0,Other,San Diego,IL,Books,Lipstick,3,25.29,5,7.03,Debit Card,2024-08-10,11,4.0,Dissatisfied,75.87,3.7935000000000003,79.10650000000001
ORD00848,CUST0001,Lisa Anderson,49.0,Male,New York,NY,Clothing,Shampoo,4,483.76,5,5.3,PayPal,2024-12-17,12,5.0,Neutral,1935.04,96.75200000000001,1843.588
ORD00849,CUST0296,Lisa Anderson,59.0,F,Phoenix,TX,Toys,Basketball,2,268.03,0,7.0,Cash,2024-06-26,2,5.0,Very Satisfied,536.06,0.0,543.06
ORD00850,CUST0060,Jane Doe,51.0,Male,Chicago,WA,Beauty,Jeans,1,158.61,0,14.17,PayPal,2024-05-27,3,4.0,Neutral,158.61,0.0,172.78
ORD00851,CUST0267,Jennifer Lee,60.0,Male,Los Angeles,NY,Books,Cookbook,1,187.67,10,7.36,PayPal,2024-08-14,5,4.0,Very Satisfied,187.67,18.767,176.263
ORD00852,CUST0229,Jessica White,42.0,Female,San Diego,CA,Food,Smartphone,1,42.54,0,11.11,Cash,2024-12-16,11,5.0,Very Dissatisfied,42.54,0.0,53.65
ORD00853,CUST0270,Sarah Williams,27.0,Female,Chicago,WA,Beauty,Smartphone,1,494.78,0,2.0,PayPal,2024-07-04,13,2.0,Very Satisfied,494.78,0.0,496.78
ORD00854,CUST0286,Jessica White,38.0,Female,San Antonio,CA,Beauty,Lipstick,3,29.25,15,16.1,Cash,2024-10-20,2,4.0,Satisfied,87.75,13.1625,90.6875
ORD00855,CUST0291,James Harris,63.0,Female,New York,IL,Electronics,Sofa,4,330.9,10,7.4,Credit Card,2024-02-10,13,3.0,Satisfied,1323.6,132.35999999999999,1198.64
ORD00856,CUST0213,Robert Garcia,56.0,Male,Philadelphia,FL,Electronics,Shampoo,5,226.94,15,12.97,Cash,2024-07-09,4,2.0,Neutral,1134.7,170.205,977.465
ORD00857,CUST0165,James Harris,44.0,Female,Chicago,IL,Clothing,Coffee,2,474.97,5,14.51,Debit Card,2024-03-19,1,3.0,Neutral,949.94,47.49700000000001,916.9530000000001
ORD00858,CUST0005,Chris Wilson,44.0,Male,San Diego,WA,Toys,Basketball,1,130.54,0,4.19,Cash,2024-07-23,4,4.0,Satisfied,130.54,0.0,134.73
ORD00859,CUST0078,Robert Garcia,120.0,female,Philadelphia,PA,Toys,Smartphone,4,270.72,10,17.69,Debit Card,2024-10-04,7,5.0,Satisfied,1082.88,108.28800000000001,992.2820000000002
ORD00860,CUST0062,Sarah Williams,58.0,Male,Los Angeles,IL,Toys,Lipstick,5,246.35,0,12.32,PayPal,2024-09-28,14,4.0,Neutral,1231.75,0.0,1244.07
ORD00861,CUST0132,Sarah Williams,65.0,Female,Philadelphia,WA,Sports,T-Shirt,4,354.4,5,8.57,Cash,2024-02-01,12,5.0,Very Satisfied,1417.6,70.88,1355.2899999999997
ORD00862,CUST0089,Emily Davis,30.0,Male,San Antonio,NY,Books,Sofa,3,43.33,0,3.65,Debit Card,2024-05-21,3,4.0,Neutral,129.99,0.0,133.64000000000001
ORD00863,CUST0237,Amy Taylor,26.0,Male,Phoenix,GA,Toys,Jeans,5,104.96,15,18.85,Cash,2024-09-07,10,,Very Dissatisfied,524.8,78.71999999999998,464.93
